regime,strategy_name,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,num_days,pct_of_period
uptrend_low_vol,momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days63_top7_tier3_monthly,0.25915249532052465,331.63958337240945,0.3374817731574955,982.6888731488333,-0.023662040667043527,10,0.8333333333333334
uptrend_low_vol,momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days42_top7_tier3_monthly,0.3410896637024705,1628.0594903755364,0.5489927207978296,2965.5393026150537,-0.02394103422593261,10,0.8333333333333334
uptrend_low_vol,momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days42_top7_tier3_monthly,0.3410896637024705,1628.0594903755364,0.5489927207978296,2965.5393026150537,-0.02394103422593261,10,0.8333333333333334
uptrend_low_vol,momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days63_top5_tier3_monthly,0.28028207159418383,504.94432651835336,0.5089886733275034,992.0541516519214,-0.0387501233375674,10,0.8333333333333334
uptrend_low_vol,vol_adjusted_momentum_lookback_days63_min_periods30_vol_floor0.005_top3_tier3_weekly,0.5002953943309174,11.879935528679699,0.3549377326398363,33.47047787881868,-0.051481922156094546,40,0.8
downtrend_high_vol,vol_adjusted_momentum_lookback_days63_min_periods30_vol_floor0.005_top3_tier3_weekly,0.008867521961961833,0.4488850476358186,0.226423792886125,1.9824994622432446,-0.022288481975297873,6,0.12
uptrend_low_vol,vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.005_top3_tier3_weekly,0.5002953943309174,11.879935528679699,0.3549377326398363,33.47047787881868,-0.051481922156094546,40,0.8
downtrend_high_vol,vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.005_top3_tier3_weekly,0.008867521961961833,0.4488850476358186,0.226423792886125,1.9824994622432446,-0.022288481975297873,6,0.12
