config_name,beats_spy_all_periods,composite_score,error_message,1y_strategy_return,1y_spy_return,1y_active_return,1y_information_ratio,1y_sharpe_ratio,1y_max_drawdown,1y_tracking_error,1y_num_rebalances
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days63_top7_tier3_monthly,True,3.6638297393084795,,0.3563483523384978,0.2318572574773965,0.12449109486110133,3.1638297393084795,2.7214346503469193,-0.04068955509165177,0.06669659814567001,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days42_top7_tier3_monthly,True,3.5080872935522405,,0.5307696383704128,0.2318572574773965,0.2989123808930163,3.0080872935522405,2.9715265015210783,-0.023941034225932654,0.09976101321451586,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days42_top7_tier3_monthly,True,3.5080872935522405,,0.5307696383704128,0.2318572574773965,0.2989123808930163,3.0080872935522405,2.9715265015210783,-0.023941034225932654,0.09976101321451586,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days63_top5_tier3_monthly,True,3.162043366604158,,0.40701454210661225,0.2318572574773965,0.17515728462921576,2.662043366604158,2.487585873888453,-0.038750123337567347,0.0897561841626034,18
vol_adjusted_momentum_lookback_days63_min_periods30_vol_floor0.005_top3_tier3_weekly,True,2.894169994208351,,0.6569636809201058,0.1696460209164703,0.4873176600036355,2.394169994208351,2.9721885016786254,-0.0631292704407273,0.1821974532719268,65
vol_adjusted_momentum_lookback_days63_min_periods50_vol_floor0.005_top3_tier3_weekly,True,2.894169994208351,,0.6569636809201058,0.1696460209164703,0.4873176600036355,2.394169994208351,2.9721885016786254,-0.0631292704407273,0.1821974532719268,65
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days63_top7_tier4_monthly,True,2.839391119837581,,0.41343682105635304,0.2318572574773965,0.18157956357895655,2.339391119837581,2.3007134053491525,-0.046453085181282,0.1039380548167511,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days42_top5_tier4_monthly,True,2.795565437042855,,0.554893868257557,0.2318572574773965,0.32303661078016055,2.295565437042855,2.316179585053152,-0.07406451812075861,0.1374739367745708,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days42_top5_tier4_monthly,True,2.795565437042855,,0.554893868257557,0.2318572574773965,0.32303661078016055,2.295565437042855,2.316179585053152,-0.07406451812075861,0.1374739367745708,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days42_top7_tier2_monthly,True,2.7939440851325243,,0.30138789108300235,0.2318572574773965,0.06953063360560585,2.2939440851325243,2.1066897106916844,-0.04559989768225395,0.07938461819620429,18
momentum_acceleration_long_lookback_days126_min_periods50_short_lookback_days42_top7_tier2_monthly,True,2.7939440851325243,,0.30138789108300235,0.2318572574773965,0.06953063360560585,2.2939440851325243,2.1066897106916844,-0.04559989768225395,0.07938461819620429,18
momentum_acceleration_long_lookback_days126_min_periods100_short_lookback_days63_top3_tier3_monthly,True,2.746648782294083,,0.5372129461790234,0.2318572574773965,0.3053556887016269,2.246648782294083,2.2001990809190533,-0.05742103615674249,0.13695451142439075,18
